year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01AUG2004,Date_01JAN2005,Date_01JUL2004,Date_01JUN2004,Date_01MAY2004,Date_01OCT2004,Date_01SEP2004,Date_02APR2005,Date_02AUG2004,Date_02JAN2005,Date_02JUL2004,Date_02JUN2004,Date_02MAY2004,Date_02NOV2004,Date_02OCT2004,Date_02SEP2004,Date_03APR2005,Date_03AUG2004,Date_03DEC2004,Date_03JAN2005,Date_03JUL2004,Date_03JUN2004,Date_03MAY2004,Date_03NOV2004,Date_03OCT2004,Date_03SEP2004,Date_04APR2005,Date_04AUG2004,Date_04DEC2004,Date_04FEB2005,Date_04JUL2004,Date_04JUN2004,Date_04MAY2004,Date_04OCT2004,Date_04SEP2004,Date_05APR2005,Date_05AUG2004,Date_05DEC2004,Date_05FEB2005,Date_05JUL2004,Date_05JUN2004,Date_05MAR2005,Date_05MAY2004,Date_05NOV2004,Date_05OCT2004,Date_05SEP2004,Date_06APR2005,Date_06AUG2004,Date_06DEC2004,Date_06FEB2005,Date_06JUL2004,Date_06JUN2004,Date_06MAR2005,Date_06MAY2004,Date_06NOV2004,Date_06OCT2004,Date_06SEP2004,Date_07AUG2004,Date_07JAN2005,Date_07JUL2004,Date_07JUN2004,Date_07MAR2005,Date_07MAY2004,Date_07NOV2004,Date_07OCT2004,Date_08AUG2004,Date_08JAN2005,Date_08JUL2004,Date_08JUN2004,Date_08MAY2004,Date_08OCT2004,Date_08SEP2004,Date_09APR2005,Date_09AUG2004,Date_09JAN2005,Date_09JUL2004,Date_09JUN2004,Date_09MAY2004,Date_09NOV2004,Date_09OCT2004,Date_09SEP2004,Date_10APR2005,Date_10AUG2004,Date_10JAN2005,Date_10JUL2004,Date_10MAY2004,Date_10NOV2004,Date_10OCT2004,Date_10SEP2004,Date_11AUG2004,Date_11DEC2004,Date_11FEB2005,Date_11JAN2005,Date_11JUL2004,Date_11JUN2004,Date_11MAY2004,Date_11NOV2004,Date_11OCT2004,Date_11SEP2004,Date_12AUG2004,Date_12DEC2004,Date_12FEB2005,Date_12JUL2004,Date_12JUN2004,Date_12MAR2005,Date_12MAY2004,Date_12NOV2004,Date_12OCT2004,Date_12SEP2004,Date_13AUG2004,Date_13FEB2005,Date_13JUL2004,Date_13JUN2004,Date_13MAR2005,Date_13MAY2004,Date_13NOV2004,Date_13SEP2004,Date_14AUG2004,Date_14JUL2004,Date_14JUN2004,Date_14MAY2004,Date_14NOV2004,Date_14SEP2004,Date_15AUG2004,Date_15JAN2005,Date_15JUL2004,Date_15JUN2004,Date_15MAY2004,Date_15NOV2004,Date_15OCT2004,Date_15SEP2004,Date_16APR2005,Date_16AUG2004,Date_16JAN2005,Date_16JUL2004,Date_16JUN2004,Date_16MAY2004,Date_16NOV2004,Date_16OCT2004,Date_16SEP2004,Date_17APR2005,Date_17AUG2004,Date_17JAN2005,Date_17JUL2004,Date_17JUN2004,Date_17MAY2004,Date_17OCT2004,Date_17SEP2004,Date_18AUG2004,Date_18DEC2004,Date_18JAN2005,Date_18JUL2004,Date_18JUN2004,Date_18MAR2005,Date_18MAY2004,Date_18OCT2004,Date_18SEP2004,Date_19AUG2004,Date_19DEC2004,Date_19FEB2005,Date_19JAN2005,Date_19JUL2004,Date_19JUN2004,Date_19MAR2005,Date_19MAY2004,Date_19OCT2004,Date_19SEP2004,Date_20AUG2004,Date_20FEB2005,Date_20JUL2004,Date_20JUN2004,Date_20MAR2005,Date_20MAY2004,Date_20OCT2004,Date_20SEP2004,Date_21APR2005,Date_21AUG2004,Date_21DEC2004,Date_21JUL2004,Date_21JUN2004,Date_21MAY2004,Date_21OCT2004,Date_21SEP2004,Date_22APR2005,Date_22AUG2004,Date_22JAN2005,Date_22JUL2004,Date_22JUN2004,Date_22MAR2005,Date_22MAY2004,Date_22OCT2004,Date_22SEP2004,Date_23APR2005,Date_23AUG2004,Date_23JAN2005,Date_23JUL2004,Date_23JUN2004,Date_23MAR2005,Date_23MAY2004,Date_23NOV2004,Date_23OCT2004,Date_23SEP2004,Date_24APR2005,Date_24AUG2004,Date_24DEC2004,Date_24JUL2004,Date_24JUN2004,Date_24MAR2005,Date_24MAY2004,Date_24NOV2004,Date_24OCT2004,Date_24SEP2004,Date_25APR2005,Date_25AUG2004,Date_25DEC2004,Date_25JUL2004,Date_25JUN2004,Date_25MAY2004,Date_25OCT2004,Date_25SEP2004,Date_26APR2005,Date_26AUG2004,Date_26DEC2004,Date_26FEB2005,Date_26JAN2005,Date_26JUL2004,Date_26JUN2004,Date_26MAY2004,Date_26NOV2004,Date_26OCT2004,Date_26SEP2004,Date_27AUG2004,Date_27FEB2005,Date_27JUL2004,Date_27JUN2004,Date_27MAY2004,Date_27NOV2004,Date_27OCT2004,Date_28AUG2004,Date_28JUL2004,Date_28JUN2004,Date_28MAY2004,Date_28NOV2004,Date_28OCT2004,Date_28SEP2004,Date_29AUG2004,Date_29JAN2005,Date_29JUL2004,Date_29JUN2004,Date_29MAY2004,Date_29OCT2004,Date_29SEP2004,Date_30APR2005,Date_30AUG2004,Date_30JAN2005,Date_30JUL2004,Date_30JUN2004,Date_30MAR2005,Date_30MAY2004,Date_30OCT2004,Date_30SEP2004,Date_31AUG2004,Date_31DEC2004,Date_31JUL2004,Date_31MAR2005,Date_31MAY2004
2005,53.28848,52.98974,52.42959,52.00015,51.72008,50.63713,50.41307,49.75957,49.44215,49.21809,48.97536,48.84466,48.80732,48.97536,48.41522,49.31145,49.62887,49.62887,50.133,51.01056,52.87771,54.67017,56.85474,61.50395,66.99337,69.88745,73.60308,80.41818,85.17942,87.99882,90.85556,94.58986,97.65199,98.45486,102.26385,105.13926,107.28648,108.63083,111.0768,111.05813,113.05598,112.79458,113.52277,114.77376,114.419,113.7655,114.64306,115.42726,115.03516,116.43552,116.64091,118.4147,116.977,116.09943,116.69692,116.67825,116.92098,117.38777,115.63265,115.35257,114.9418,114.49369,115.01649,114.38166,113.39207,113.84018,112.62653,119.79639,120.13248,117.83589,115.80069,109.97518,101.85307,98.54822,95.20602,92.12522,88.27889,86.6358,84.43256,82.92017,80.71693,79.33524,78.40166,74.68603,71.99733,71.6239,69.49535,67.85226,65.68636,64.26733,63.25907,61.67199,59.65547,57.90035,56.89208,55.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,54.53947,54.11003,53.13911,52.63498,52.14952,51.49602,50.99189,50.71181,50.67447,50.20768,49.75957,49.40481,50.0023,50.28237,50.07698,50.46909,50.93587,51.10392,51.92546,52.93372,53.68058,55.17431,56.98544,62.40018,67.31079,71.4932,74.91009,81.53847,86.01964,91.30367,95.78483,100.07928,101.40496,104.46709,107.4732,111.2075,113.03731,114.43767,115.66999,117.8919,118.62009,119.75905,119.51632,121.12207,121.25277,121.57019,123.86678,123.6614,123.45601,124.89372,123.47468,122.03697,122.37306,120.87934,120.54325,120.26318,119.18023,117.31308,118.11596,118.04127,117.08902,115.61398,115.52062,115.03516,114.82977,113.70948,113.82151,118.84415,119.75905,117.46245,115.726,109.32168,101.98378,97.8387,94.64587,90.25807,86.99055,84.78732,82.77079,81.59449,78.12159,78.27096,76.64654,73.73378,70.74634,69.28997,68.95388,66.41455,64.69677,62.81095,61.41059,60.25296,58.87126,57.17216,56.48131,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,53.45653,52.56029,51.90679,51.3093,51.10392,50.30104,49.89027,49.44215,49.23677,48.73264,48.52725,48.69529,48.93802,48.56459,48.63928,49.64754,49.44215,49.53551,50.59979,51.44,52.63498,54.68885,55.65976,60.58904,64.21131,68.09499,71.67992,78.7004,83.79773,86.87853,89.39918,92.79739,96.60638,98.24947,101.21824,103.66421,103.68288,106.50228,106.85704,108.63083,110.14322,111.0768,110.75938,111.11414,111.89835,110.77806,112.19709,111.91702,113.11199,112.42115,113.87753,113.85885,114.97914,113.24269,114.38166,114.82977,112.45849,113.20535,113.46675,112.49583,112.30912,111.48757,111.0768,111.4689,110.4233,111.18883,109.71378,114.32564,116.19279,115.85671,111.80499,108.23873,102.37588,101.46097,98.17479,95.67281,93.86167,91.69577,91.0236,87.88679,86.03831,84.28319,81.89323,79.27922,75.37688,73.37903,70.54096,68.71115,65.87308,64.37936,63.85656,62.19479,60.62639,58.70322,57.3402,55.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2005,54.76353,54.01667,53.04575,52.63498,52.42959,51.53336,51.90679,50.87986,51.02923,50.56244,50.54377,50.18901,50.28237,50.30104,49.98363,50.22636,50.11433,49.77824,50.30104,51.27196,52.57897,54.24073,55.64109,60.27163,65.21958,68.5431,71.94132,78.38299,82.34135,85.23543,89.13778,92.03186,92.57334,94.58986,97.82003,100.56474,103.16008,104.98989,105.96081,106.35291,106.98774,107.69726,107.90264,107.93999,109.39636,108.89223,109.13496,109.32168,110.32994,110.04987,109.62042,109.95651,109.07895,109.11629,108.96692,109.07895,107.80929,108.42545,108.01467,108.10803,107.23047,106.83837,106.42759,107.56656,105.94213,105.81143,104.97122,109.45238,110.18057,108.53747,107.23047,102.03979,94.53384,91.62109,88.54029,85.83292,82.84548,80.7356,79.70867,77.07598,75.61961,74.14456,72.52014,70.67166,67.98296,66.78798,65.96644,64.04327,61.69066,61.29856,60.58904,59.56211,57.80699,56.89208,55.47305,53.7366,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,52.98974,52.50428,51.51469,51.14126,50.58111,49.77824,49.08739,49.27411,48.62061,48.24718,48.2285,47.92976,47.8364,47.40696,46.99618,47.1829,46.97751,46.94017,46.84681,47.27626,48.39655,48.80732,48.93802,50.03964,51.12259,51.83211,52.97107,54.80088,57.7323,59.35672,60.23428,62.60557,64.95818,65.74238,67.34813,69.58871,70.91439,72.05335,73.22965,74.34994,75.56359,76.72123,77.6548,78.02823,77.99089,78.7004,78.64439,79.16719,79.33524,78.98048,78.62572,79.83937,79.68999,79.61531,80.02608,80.25014,80.11944,80.23147,80.36217,79.07384,78.58838,78.75642,78.12159,78.49502,77.48676,77.33738,76.32912,76.01171,74.85407,75.07813,73.9205,73.58441,72.27741,71.17579,69.86878,68.22569,67.31079,66.3212,66.30252,65.48098,64.24866,63.65117,63.66984,62.73627,62.979,61.31723,60.62639,60.45834,59.37539,59.17001,58.29245,58.01237,57.22817,56.03319,55.52906,54.03534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,53.06442,52.33624,52.31756,51.29063,50.87986,49.72223,49.44215,49.06872,48.78865,48.63928,48.47123,48.02312,47.78039,47.50032,46.95884,47.89242,46.90283,46.9215,46.75346,47.35094,47.27626,47.25759,47.76172,48.32186,49.42348,49.72223,50.6558,52.14952,54.24073,54.18472,55.15563,57.19083,58.34846,59.17001,59.78617,61.41059,62.06409,62.92298,64.56607,66.3212,67.32946,68.61779,70.0555,71.67992,73.49105,73.21098,73.24832,73.97651,73.97651,74.89142,75.05946,74.64869,76.25444,76.12374,75.41422,75.56359,75.71296,75.71296,74.48064,74.89142,74.92876,74.34994,74.7047,73.06161,72.76287,72.65084,72.18405,71.43719,69.73808,69.21528,67.90827,67.64687,67.42281,66.91868,66.22784,65.76105,64.52873,64.4167,63.03501,62.79228,62.56822,61.67199,61.55996,61.728,60.12225,60.17827,59.69281,59.15134,57.56426,57.06013,56.76138,55.41703,54.98759,53.58723,52.93372,51.86945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,51.23462,50.69314,50.03964,49.83425,49.23677,49.42348,48.58326,48.60193,48.26585,47.72437,47.81773,47.55633,48.07913,48.32186,47.9671,48.19116,47.8364,47.87375,48.3592,49.34879,49.55418,49.68488,50.20768,51.58938,54.42744,56.38795,57.58293,60.10358,64.36069,65.64902,66.93736,68.87919,70.709,71.26914,72.48279,74.08854,75.52625,77.89753,78.439,78.88712,80.41818,81.94925,83.34961,84.17116,85.83292,85.45949,86.29971,87.08391,86.69181,88.24155,87.21461,86.52377,86.6358,86.57978,86.11299,86.5051,86.31838,86.61712,85.42215,85.85159,86.01964,84.95536,85.08606,84.58193,83.90976,83.18157,83.18157,82.65876,81.94925,79.83937,79.07384,76.3478,74.27526,71.41852,70.07417,68.46842,66.30252,65.76105,64.86482,63.87523,62.81095,62.66158,61.98941,61.41059,60.85044,60.08491,60.10358,58.16175,57.39621,56.08921,55.88382,54.76353,53.96066,52.29889,52.09351,50.89853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,50.82384,50.48776,49.92761,49.42348,49.18075,48.90068,48.3592,48.20983,47.68703,47.40696,47.36962,47.53766,47.27626,47.22024,47.14556,47.63102,47.7057,48.06046,48.00445,49.33012,50.76783,52.52295,53.7366,57.80699,62.71759,66.48924,69.98081,76.59052,79.16719,84.862,87.98014,91.50906,91.09829,95.89686,98.69759,102.69329,104.70982,105.32597,107.32383,107.49187,107.65991,109.22832,110.83407,112.30912,113.13067,112.94395,113.22402,113.56011,114.8111,114.92313,115.14719,115.76335,115.80069,116.62224,117.27574,116.92098,116.45419,115.87538,115.27789,113.98955,113.95221,113.37339,112.06639,111.43156,111.45023,111.0768,110.31127,114.90446,114.8111,115.09117,112.92528,106.22221,98.73493,95.22469,92.94677,87.60671,84.862,83.57367,82.86415,79.98874,77.67347,76.3478,74.79806,72.07202,69.96214,68.63646,68.30038,64.21131,62.71759,62.02675,60.23428,59.20735,57.26551,55.45438,55.09962,52.72834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,51.60805,50.93587,50.31971,49.90894,49.51684,49.12474,48.67662,48.58326,48.30319,48.06046,47.61234,47.64969,47.91109,48.00445,47.78039,48.67662,48.43389,48.52725,49.06872,50.07698,50.9172,53.26981,55.23032,59.20735,64.36069,69.40199,71.28782,79.52195,84.54459,88.52162,89.90331,95.2807,95.31805,98.47353,101.72237,104.37373,106.67032,108.42545,108.98559,111.63694,112.19709,111.50624,111.93569,113.44808,114.43767,114.23228,114.45634,115.37125,115.4646,115.68866,115.76335,116.49154,116.11811,116.26748,116.26748,114.96047,114.19494,114.10158,113.87753,112.75724,111.52492,111.74897,110.85274,110.51665,110.77806,109.75112,109.65776,113.11199,113.05598,113.44808,111.76765,106.48361,97.87604,94.73923,92.08788,88.50295,84.0778,83.33094,81.79988,79.93272,77.61746,76.55318,74.14456,72.31475,70.80236,69.51402,68.37506,65.72371,63.16571,61.93339,61.78402,58.98329,57.45223,56.25725,54.6515,54.222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,52.59764,51.96281,51.14126,50.61846,49.92761,49.75957,49.27411,48.75131,48.56459,48.30319,48.11648,47.74305,47.72437,48.47123,48.04179,48.60193,48.76998,48.28452,48.48991,50.18901,51.08525,53.06442,53.84863,58.40448,64.30467,68.48709,71.58656,79.40992,83.25625,87.19594,89.90331,94.44049,94.81392,97.3159,100.75146,103.30945,105.1766,106.16619,107.71593,109.73245,111.13281,111.63694,113.44808,113.05598,113.09332,114.04557,113.46675,114.06424,116.06209,115.3339,115.2032,115.87538,116.62224,115.3339,114.26963,116.65958,115.63265,114.26963,114.13893,114.19494,113.80284,113.56011,114.25096,111.861,112.64521,111.861,110.12455,115.31523,115.29656,116.06209,114.62439,109.71378,104.57911,101.38629,99.27641,96.58771,94.40314,92.98411,91.60242,90.2394,87.51336,85.01137,84.18983,80.8663,76.6092,73.45371,71.47453,69.06591,65.81706,63.70718,62.47486,61.35457,59.61812,58.96462,57.32153,55.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
